"Year","Month","MonthT","Season","RiskRegion","Analyte","n","mean","sd","min","max","FullDate"
"2011","10","Oct","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2011 10"
"2011","10","Oct","Dry","Sacramento River","mercury",1,4e-05,NA,4e-05,4e-05,"2011 10"
"2011","10","Oct","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2011 10"
"2011","10","Oct","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2011 10"
"2011","10","Oct","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2011 10"
"2011","10","Oct","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2011 10"
"2011","10","Oct","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2011 10"
"2011","11","Nov","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2011 11"
"2011","11","Nov","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2011 11"
"2011","11","Nov","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2011 11"
"2011","11","Nov","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2011 11"
"2011","11","Nov","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2011 11"
"2011","11","Nov","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2011 11"
"2011","11","Nov","Wet","Sacramento River","mercury",NA,NA,NA,NA,NA,"2011 11"
"2011","11","Nov","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2011 11"
"2011","11","Nov","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2011 11"
"2011","11","Nov","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2011 11"
"2011","11","Nov","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2011 11"
"2011","11","Nov","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2011 11"
"2011","12","Dec","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2011 12"
"2011","12","Dec","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2011 12"
"2011","12","Dec","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2011 12"
"2011","12","Dec","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2011 12"
"2011","12","Dec","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2011 12"
"2011","12","Dec","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2011 12"
"2011","12","Dec","Wet","Sacramento River","mercury",NA,NA,NA,NA,NA,"2011 12"
"2011","12","Dec","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2011 12"
"2011","12","Dec","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2011 12"
"2011","12","Dec","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2011 12"
"2011","12","Dec","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2011 12"
"2011","12","Dec","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2011 12"
"2012","01","Jan","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2012 01"
"2012","01","Jan","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2012 01"
"2012","01","Jan","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2012 01"
"2012","01","Jan","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2012 01"
"2012","01","Jan","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2012 01"
"2012","01","Jan","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2012 01"
"2012","01","Jan","Wet","Sacramento River","mercury",1,0.0024,NA,0.0024,0.0024,"2012 01"
"2012","01","Jan","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2012 01"
"2012","01","Jan","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2012 01"
"2012","01","Jan","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2012 01"
"2012","01","Jan","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 01"
"2012","01","Jan","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2012 01"
"2012","02","Feb","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2012 02"
"2012","02","Feb","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2012 02"
"2012","02","Feb","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2012 02"
"2012","02","Feb","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2012 02"
"2012","02","Feb","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2012 02"
"2012","02","Feb","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2012 02"
"2012","02","Feb","Wet","Sacramento River","mercury",1,0.0015,NA,0.0015,0.0015,"2012 02"
"2012","02","Feb","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2012 02"
"2012","02","Feb","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2012 02"
"2012","02","Feb","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2012 02"
"2012","02","Feb","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 02"
"2012","02","Feb","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2012 02"
"2012","03","Mar","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2012 03"
"2012","03","Mar","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2012 03"
"2012","03","Mar","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2012 03"
"2012","03","Mar","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2012 03"
"2012","03","Mar","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2012 03"
"2012","03","Mar","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2012 03"
"2012","03","Mar","Wet","Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 03"
"2012","03","Mar","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2012 03"
"2012","03","Mar","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2012 03"
"2012","03","Mar","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2012 03"
"2012","03","Mar","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 03"
"2012","03","Mar","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2012 03"
"2012","04","Apr","Wet","NW Suisun","mercury",4,126.10775,146.68269703087,0.159,276,"2012 04"
"2012","04","Apr","Wet","NE Suisun","mercury",1,177,NA,177,177,"2012 04"
"2012","04","Apr","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2012 04"
"2012","04","Apr","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2012 04"
"2012","04","Apr","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2012 04"
"2012","04","Apr","Wet","Confluence","mercury",2,0.3125,0.369816846560564,0.051,0.574,"2012 04"
"2012","04","Apr","Wet","Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 04"
"2012","04","Apr","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2012 04"
"2012","04","Apr","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2012 04"
"2012","04","Apr","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2012 04"
"2012","04","Apr","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 04"
"2012","04","Apr","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2012 04"
"2012","05","May","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2012 05"
"2012","05","May","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2012 05"
"2012","05","May","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2012 05"
"2012","05","May","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2012 05"
"2012","05","May","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2012 05"
"2012","05","May","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2012 05"
"2012","05","May","Dry","Sacramento River","mercury",1,0.0039,NA,0.0039,0.0039,"2012 05"
"2012","05","May","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2012 05"
"2012","05","May","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2012 05"
"2012","05","May","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2012 05"
"2012","05","May","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 05"
"2012","05","May","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2012 05"
"2012","06","Jun","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2012 06"
"2012","06","Jun","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2012 06"
"2012","06","Jun","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2012 06"
"2012","06","Jun","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2012 06"
"2012","06","Jun","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2012 06"
"2012","06","Jun","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2012 06"
"2012","06","Jun","Dry","Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 06"
"2012","06","Jun","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2012 06"
"2012","06","Jun","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2012 06"
"2012","06","Jun","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2012 06"
"2012","06","Jun","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 06"
"2012","06","Jun","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2012 06"
"2012","07","Jul","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2012 07"
"2012","07","Jul","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2012 07"
"2012","07","Jul","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2012 07"
"2012","07","Jul","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2012 07"
"2012","07","Jul","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2012 07"
"2012","07","Jul","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2012 07"
"2012","07","Jul","Dry","Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 07"
"2012","07","Jul","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2012 07"
"2012","07","Jul","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2012 07"
"2012","07","Jul","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2012 07"
"2012","07","Jul","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 07"
"2012","07","Jul","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2012 07"
"2012","08","Aug","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2012 08"
"2012","08","Aug","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2012 08"
"2012","08","Aug","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2012 08"
"2012","08","Aug","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2012 08"
"2012","08","Aug","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2012 08"
"2012","08","Aug","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2012 08"
"2012","08","Aug","Dry","Sacramento River","mercury",1,132,NA,132,132,"2012 08"
"2012","08","Aug","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2012 08"
"2012","08","Aug","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2012 08"
"2012","08","Aug","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2012 08"
"2012","08","Aug","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 08"
"2012","08","Aug","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2012 08"
"2012","09","Sep","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2012 09"
"2012","09","Sep","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2012 09"
"2012","09","Sep","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2012 09"
"2012","09","Sep","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2012 09"
"2012","09","Sep","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2012 09"
"2012","09","Sep","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2012 09"
"2012","09","Sep","Dry","Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 09"
"2012","09","Sep","Dry","South Delta","mercury",1,40,NA,40,40,"2012 09"
"2012","09","Sep","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2012 09"
"2012","09","Sep","Dry","East Delta","mercury",1,34,NA,34,34,"2012 09"
"2012","09","Sep","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 09"
"2012","09","Sep","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2012 09"
"2012","10","Oct","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2012 10"
"2012","10","Oct","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2012 10"
"2012","10","Oct","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2012 10"
"2012","10","Oct","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2012 10"
"2012","10","Oct","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2012 10"
"2012","10","Oct","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2012 10"
"2012","10","Oct","Dry","Sacramento River","mercury",1,0.001,NA,0.001,0.001,"2012 10"
"2012","10","Oct","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2012 10"
"2012","10","Oct","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2012 10"
"2012","10","Oct","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2012 10"
"2012","10","Oct","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 10"
"2012","10","Oct","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2012 10"
"2012","11","Nov","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2012 11"
"2012","11","Nov","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2012 11"
"2012","11","Nov","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2012 11"
"2012","11","Nov","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2012 11"
"2012","11","Nov","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2012 11"
"2012","11","Nov","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2012 11"
"2012","11","Nov","Wet","Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 11"
"2012","11","Nov","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2012 11"
"2012","11","Nov","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2012 11"
"2012","11","Nov","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2012 11"
"2012","11","Nov","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 11"
"2012","11","Nov","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2012 11"
"2012","12","Dec","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2012 12"
"2012","12","Dec","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2012 12"
"2012","12","Dec","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2012 12"
"2012","12","Dec","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2012 12"
"2012","12","Dec","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2012 12"
"2012","12","Dec","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2012 12"
"2012","12","Dec","Wet","Sacramento River","mercury",1,0.00017,NA,0.00017,0.00017,"2012 12"
"2012","12","Dec","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2012 12"
"2012","12","Dec","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2012 12"
"2012","12","Dec","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2012 12"
"2012","12","Dec","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2012 12"
"2012","12","Dec","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2012 12"
"2013","01","Jan","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2013 01"
"2013","01","Jan","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2013 01"
"2013","01","Jan","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2013 01"
"2013","01","Jan","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2013 01"
"2013","01","Jan","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2013 01"
"2013","01","Jan","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2013 01"
"2013","01","Jan","Wet","Sacramento River","mercury",1,0.0051,NA,0.0051,0.0051,"2013 01"
"2013","01","Jan","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2013 01"
"2013","01","Jan","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2013 01"
"2013","01","Jan","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2013 01"
"2013","01","Jan","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2013 01"
"2013","01","Jan","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2013 01"
"2013","02","Feb","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2013 02"
"2013","02","Feb","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2013 02"
"2013","02","Feb","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2013 02"
"2013","02","Feb","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2013 02"
"2013","02","Feb","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2013 02"
"2013","02","Feb","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2013 02"
"2013","02","Feb","Wet","Sacramento River","mercury",1,0.0017,NA,0.0017,0.0017,"2013 02"
"2013","02","Feb","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2013 02"
"2013","02","Feb","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2013 02"
"2013","02","Feb","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2013 02"
"2013","02","Feb","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2013 02"
"2013","02","Feb","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2013 02"
"2013","03","Mar","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2013 03"
"2013","03","Mar","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2013 03"
"2013","03","Mar","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2013 03"
"2013","03","Mar","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2013 03"
"2013","03","Mar","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2013 03"
"2013","03","Mar","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2013 03"
"2013","03","Mar","Wet","Sacramento River","mercury",1,0.0015,NA,0.0015,0.0015,"2013 03"
"2013","03","Mar","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2013 03"
"2013","03","Mar","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2013 03"
"2013","03","Mar","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2013 03"
"2013","03","Mar","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2013 03"
"2013","03","Mar","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2013 03"
"2013","04","Apr","Wet","NW Suisun","mercury",NA,NA,NA,NA,NA,"2013 04"
"2013","04","Apr","Wet","NE Suisun","mercury",NA,NA,NA,NA,NA,"2013 04"
"2013","04","Apr","Wet","SW Suisun","mercury",NA,NA,NA,NA,NA,"2013 04"
"2013","04","Apr","Wet","SE Suisun","mercury",NA,NA,NA,NA,NA,"2013 04"
"2013","04","Apr","Wet","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2013 04"
"2013","04","Apr","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2013 04"
"2013","04","Apr","Wet","Sacramento River","mercury",2,0.00325,0.000353553390593274,0.003,0.0035,"2013 04"
"2013","04","Apr","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2013 04"
"2013","04","Apr","Wet","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2013 04"
"2013","04","Apr","Wet","East Delta","mercury",NA,NA,NA,NA,NA,"2013 04"
"2013","04","Apr","Wet","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2013 04"
"2013","04","Apr","Wet","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2013 04"
"2013","05","May","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2013 05"
"2013","05","May","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2013 05"
"2013","05","May","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2013 05"
"2013","05","May","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2013 05"
"2013","05","May","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2013 05"
"2013","05","May","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2013 05"
"2013","05","May","Dry","Sacramento River","mercury",2,0.00195,0.000353553390593274,0.0017,0.0022,"2013 05"
"2013","05","May","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2013 05"
"2013","05","May","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2013 05"
"2013","05","May","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2013 05"
"2013","05","May","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2013 05"
"2013","05","May","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2013 05"
"2013","06","Jun","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2013 06"
"2013","06","Jun","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2013 06"
"2013","06","Jun","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2013 06"
"2013","06","Jun","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2013 06"
"2013","06","Jun","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2013 06"
"2013","06","Jun","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2013 06"
"2013","06","Jun","Dry","Sacramento River","mercury",1,0.002,NA,0.002,0.002,"2013 06"
"2013","06","Jun","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2013 06"
"2013","06","Jun","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2013 06"
"2013","06","Jun","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2013 06"
"2013","06","Jun","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2013 06"
"2013","06","Jun","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2013 06"
"2013","07","Jul","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2013 07"
"2013","07","Jul","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2013 07"
"2013","07","Jul","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2013 07"
"2013","07","Jul","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2013 07"
"2013","07","Jul","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2013 07"
"2013","07","Jul","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2013 07"
"2013","07","Jul","Dry","Sacramento River","mercury",1,0.0015,NA,0.0015,0.0015,"2013 07"
"2013","07","Jul","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2013 07"
"2013","07","Jul","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2013 07"
"2013","07","Jul","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2013 07"
"2013","07","Jul","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2013 07"
"2013","07","Jul","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2013 07"
"2013","08","Aug","Dry","NW Suisun","mercury",1,0.00165,NA,0.00165,0.00165,"2013 08"
"2013","08","Aug","Dry","NE Suisun","mercury",1,0.00258,NA,0.00258,0.00258,"2013 08"
"2013","08","Aug","Dry","SW Suisun","mercury",1,0.00203,NA,0.00203,0.00203,"2013 08"
"2013","08","Aug","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2013 08"
"2013","08","Aug","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2013 08"
"2013","08","Aug","Dry","Confluence","mercury",2,0.00055,0.000240416305603426,0.00038,0.00072,"2013 08"
"2013","08","Aug","Dry","Sacramento River","mercury",2,33.00065,46.6681283194966,0.0013,66,"2013 08"
"2013","08","Aug","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2013 08"
"2013","08","Aug","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2013 08"
"2013","08","Aug","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2013 08"
"2013","08","Aug","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2013 08"
"2013","08","Aug","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2013 08"
"2013","09","Sep","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2013 09"
"2013","09","Sep","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2013 09"
"2013","09","Sep","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2013 09"
"2013","09","Sep","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2013 09"
"2013","09","Sep","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2013 09"
"2013","09","Sep","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2013 09"
"2013","09","Sep","Dry","Sacramento River","mercury",1,0.0012,NA,0.0012,0.0012,"2013 09"
"2013","09","Sep","Dry","South Delta","mercury",1,35,NA,35,35,"2013 09"
"2013","09","Sep","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2013 09"
"2013","09","Sep","Dry","East Delta","mercury",1,33,NA,33,33,"2013 09"
"2013","09","Sep","Dry","Lower Sacramento River","mercury",NA,NA,NA,NA,NA,"2013 09"
"2013","09","Sep","Dry","Lower San Joaquin River","mercury",NA,NA,NA,NA,NA,"2013 09"
"2013","10","Oct","Dry","NW Suisun","mercury",NA,NA,NA,NA,NA,"2013 10"
"2013","10","Oct","Dry","NE Suisun","mercury",NA,NA,NA,NA,NA,"2013 10"
"2013","10","Oct","Dry","SW Suisun","mercury",NA,NA,NA,NA,NA,"2013 10"
"2013","10","Oct","Dry","SE Suisun","mercury",NA,NA,NA,NA,NA,"2013 10"
"2013","10","Oct","Dry","Suisun Marsh","mercury",NA,NA,NA,NA,NA,"2013 10"
"2013","10","Oct","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2013 10"
"2013","10","Oct","Dry","Sacramento River","mercury",1,0.0011,NA,0.0011,0.0011,"2013 10"
"2013","10","Oct","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2013 10"
"2013","10","Oct","Dry","Yolo Bypass","mercury",NA,NA,NA,NA,NA,"2013 10"
"2013","10","Oct","Dry","East Delta","mercury",NA,NA,NA,NA,NA,"2013 10"
